precip,min_temp,mean_temp,max_temp,id,longitude,latitude,elevation_ft,date,month,month_str,year,idnum
3.81,39.4,51,62.7,39.5984_-122.3922,39.5984,-122.3922,522,01mar1987,3,3,1987,48
.03,45.6,62.3,79,39.5984_-122.3922,39.5984,-122.3922,522,01apr1987,4,4,1987,48
.23,53.6,69.09999999999999,84.5,39.5984_-122.3922,39.5984,-122.3922,522,01may1987,5,5,1987,48
0,58.9,75.2,91.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun1987,6,6,1987,48
.11,58.2,73.7,89.2,39.5984_-122.3922,39.5984,-122.3922,522,01jul1987,7,7,1987,48
0,59.4,77,94.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01aug1987,8,8,1987,48
.01,56.2,73.2,90.3,39.5984_-122.3922,39.5984,-122.3922,522,01sep1987,9,9,1987,48
1.03,53.2,68.7,84.2,39.5984_-122.3922,39.5984,-122.3922,522,01oct1987,10,10,1987,48
2.19,41.5,52.4,63.4,39.5984_-122.3922,39.5984,-122.3922,522,01nov1987,11,11,1987,48
4.42,37.1,44.6,52.1,39.5984_-122.3922,39.5984,-122.3922,522,01dec1987,12,12,1987,48
5.31,36.1,45.7,55.2,39.5984_-122.3922,39.5984,-122.3922,522,01jan1988,1,1,1988,48
.36,37.2,52.7,68.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01feb1988,2,2,1988,48
.33,40.3,55.2,70.2,39.5984_-122.3922,39.5984,-122.3922,522,01mar1988,3,3,1988,48
1.74,45.6,58.9,72.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01apr1988,4,4,1988,48
1.18,47.2,61.9,76.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01may1988,5,5,1988,48
.49,56.6,72.09999999999999,87.5,39.5984_-122.3922,39.5984,-122.3922,522,01jun1988,6,6,1988,48
0,64.90000000000001,82,99,39.5984_-122.3922,39.5984,-122.3922,522,01jul1988,7,7,1988,48
0,59.6,77,94.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01aug1988,8,8,1988,48
0,56,74.3,92.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep1988,9,9,1988,48
.11,49.9,67.3,84.8,39.5984_-122.3922,39.5984,-122.3922,522,01oct1988,10,10,1988,48
2.44,41.8,51.7,61.5,39.5984_-122.3922,39.5984,-122.3922,522,01nov1988,11,11,1988,48
2.19,34.8,46.1,57.4,39.5984_-122.3922,39.5984,-122.3922,522,01dec1988,12,12,1988,48
.59,32.1,44.1,56.1,39.5984_-122.3922,39.5984,-122.3922,522,01jan1989,1,1,1989,48
.49,34.4,45.6,56.9,39.5984_-122.3922,39.5984,-122.3922,522,01feb1989,2,2,1989,48
4.17,41.2,51.7,62.2,39.5984_-122.3922,39.5984,-122.3922,522,01mar1989,3,3,1989,48
.5600000000000001,47.6,62.2,76.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01apr1989,4,4,1989,48
.25,50.6,65.8,80.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01may1989,5,5,1989,48
.29,59.1,74.09999999999999,89,39.5984_-122.3922,39.5984,-122.3922,522,01jun1989,6,6,1989,48
0,61,77.8,94.7,39.5984_-122.3922,39.5984,-122.3922,522,01jul1989,7,7,1989,48
0,58.6,75.2,91.8,39.5984_-122.3922,39.5984,-122.3922,522,01aug1989,8,8,1989,48
3.09,55.3,71,86.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01sep1989,9,9,1989,48
1.59,48.2,61.6,75.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01oct1989,10,10,1989,48
.49,38.4,54,69.5,39.5984_-122.3922,39.5984,-122.3922,522,01nov1989,11,11,1989,48
0,31.7,46.7,61.7,39.5984_-122.3922,39.5984,-122.3922,522,01dec1989,12,12,1989,48
3.6,34.2,45.3,56.4,39.5984_-122.3922,39.5984,-122.3922,522,01jan1990,1,1,1990,48
1.22,32.7,45.4,58.2,39.5984_-122.3922,39.5984,-122.3922,522,01feb1990,2,2,1990,48
.9399999999999999,40.6,54.7,68.8,39.5984_-122.3922,39.5984,-122.3922,522,01mar1990,3,3,1990,48
.1,47.7,62.9,78.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01apr1990,4,4,1990,48
2.32,50.8,64.40000000000001,78,39.5984_-122.3922,39.5984,-122.3922,522,01may1990,5,5,1990,48
0,55.7,72.2,88.7,39.5984_-122.3922,39.5984,-122.3922,522,01jun1990,6,6,1990,48
0,64.8,81.2,97.5,39.5984_-122.3922,39.5984,-122.3922,522,01jul1990,7,7,1990,48
.41,60.7,78,95.3,39.5984_-122.3922,39.5984,-122.3922,522,01aug1990,8,8,1990,48
.15,55.8,73.3,90.8,39.5984_-122.3922,39.5984,-122.3922,522,01sep1990,9,9,1990,48
.23,48.9,65.7,82.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01oct1990,10,10,1990,48
.41,37,52,67,39.5984_-122.3922,39.5984,-122.3922,522,01nov1990,11,11,1990,48
.84,27.7,41.2,54.7,39.5984_-122.3922,39.5984,-122.3922,522,01dec1990,12,12,1990,48
.38,32.2,45.6,59,39.5984_-122.3922,39.5984,-122.3922,522,01jan1991,1,1,1991,48
2.74,40,53.8,67.7,39.5984_-122.3922,39.5984,-122.3922,522,01feb1991,2,2,1991,48
7.63,38,47.8,57.7,39.5984_-122.3922,39.5984,-122.3922,522,01mar1991,3,3,1991,48
1.38,42.4,55.6,68.8,39.5984_-122.3922,39.5984,-122.3922,522,01apr1991,4,4,1991,48
.48,47.6,61.9,76.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01may1991,5,5,1991,48
.46,54.9,70.40000000000001,85.8,39.5984_-122.3922,39.5984,-122.3922,522,01jun1991,6,6,1991,48
0,64.2,80.59999999999999,96.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jul1991,7,7,1991,48
0,57.7,74.3,91,39.5984_-122.3922,39.5984,-122.3922,522,01aug1991,8,8,1991,48
0,58.8,77.2,95.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01sep1991,9,9,1991,48
.1,53.2,69.8,86.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01oct1991,10,10,1991,48
.61,41.8,55.5,69.2,39.5984_-122.3922,39.5984,-122.3922,522,01nov1991,11,11,1991,48
2.98,34.2,46.3,58.3,39.5984_-122.3922,39.5984,-122.3922,522,01dec1991,12,12,1991,48
1.86,34,44.2,54.4,39.5984_-122.3922,39.5984,-122.3922,522,01jan1992,1,1,1992,48
6.41,42.2,52.4,62.6,39.5984_-122.3922,39.5984,-122.3922,522,01feb1992,2,2,1992,48
4.39,44,55.1,66.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01mar1992,3,3,1992,48
.7,45.8,60.3,74.8,39.5984_-122.3922,39.5984,-122.3922,522,01apr1992,4,4,1992,48
.02,54.2,71.7,89.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01may1992,5,5,1992,48
1.12,58.3,73.59999999999999,88.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun1992,6,6,1992,48
.18,59.7,76.40000000000001,93,39.5984_-122.3922,39.5984,-122.3922,522,01jul1992,7,7,1992,48
0,60.4,79,97.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01aug1992,8,8,1992,48
0,55.7,73.8,91.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01sep1992,9,9,1992,48
1.68,50.4,66,81.7,39.5984_-122.3922,39.5984,-122.3922,522,01oct1992,10,10,1992,48
.33,39.8,52.9,66,39.5984_-122.3922,39.5984,-122.3922,522,01nov1992,11,11,1992,48
4.88,33.6,43.6,53.7,39.5984_-122.3922,39.5984,-122.3922,522,01dec1992,12,12,1992,48
8.9,33.8,43.2,52.5,39.5984_-122.3922,39.5984,-122.3922,522,01jan1993,1,1,1993,48
7.22,37.3,46.6,55.9,39.5984_-122.3922,39.5984,-122.3922,522,01feb1993,2,2,1993,48
1.02,45.4,56.5,67.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01mar1993,3,3,1993,48
.68,43,56.7,70.5,39.5984_-122.3922,39.5984,-122.3922,522,01apr1993,4,4,1993,48
2.14,50.3,64.5,78.7,39.5984_-122.3922,39.5984,-122.3922,522,01may1993,5,5,1993,48
.78,56.5,71.7,86.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun1993,6,6,1993,48
0,61,77.90000000000001,94.8,39.5984_-122.3922,39.5984,-122.3922,522,01jul1993,7,7,1993,48
0,58.7,75.8,92.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01aug1993,8,8,1993,48
0,54,72.7,91.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep1993,9,9,1993,48
1.01,51.6,65.8,79.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01oct1993,10,10,1993,48
1.49,35.8,51,66.2,39.5984_-122.3922,39.5984,-122.3922,522,01nov1993,11,11,1993,48
1.47,33.8,45.1,56.5,39.5984_-122.3922,39.5984,-122.3922,522,01dec1993,12,12,1993,48
2.42,35.8,47.9,59.9,39.5984_-122.3922,39.5984,-122.3922,522,01jan1994,1,1,1994,48
4.4,35.4,46.3,57.2,39.5984_-122.3922,39.5984,-122.3922,522,01feb1994,2,2,1994,48
.24,40.9,55.5,70,39.5984_-122.3922,39.5984,-122.3922,522,01mar1994,3,3,1994,48
1.4,43.8,59,74.2,39.5984_-122.3922,39.5984,-122.3922,522,01apr1994,4,4,1994,48
1.39,51.7,65.3,78.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01may1994,5,5,1994,48
0,54.4,71.59999999999999,88.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun1994,6,6,1994,48
0,61.7,79,96.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jul1994,7,7,1994,48
0,57,75.7,94.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01aug1994,8,8,1994,48
0,55.3,73.40000000000001,91.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep1994,9,9,1994,48
.74,46.3,62,77.8,39.5984_-122.3922,39.5984,-122.3922,522,01oct1994,10,10,1994,48
2.89,34.9,45.7,56.4,39.5984_-122.3922,39.5984,-122.3922,522,01nov1994,11,11,1994,48
2.95,33.1,41.6,50,39.5984_-122.3922,39.5984,-122.3922,522,01dec1994,12,12,1994,48
18.56,42,47.2,52.4,39.5984_-122.3922,39.5984,-122.3922,522,01jan1995,1,1,1995,48
.76,41.6,53.1,64.5,39.5984_-122.3922,39.5984,-122.3922,522,01feb1995,2,2,1995,48
9,41.1,51,60.9,39.5984_-122.3922,39.5984,-122.3922,522,01mar1995,3,3,1995,48
.65,42.4,55.9,69.5,39.5984_-122.3922,39.5984,-122.3922,522,01apr1995,4,4,1995,48
1.97,49.9,62.6,75.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01may1995,5,5,1995,48
.8,55.8,70.5,85.2,39.5984_-122.3922,39.5984,-122.3922,522,01jun1995,6,6,1995,48
.01,60.6,76.8,93,39.5984_-122.3922,39.5984,-122.3922,522,01jul1995,7,7,1995,48
0,58.9,76.8,94.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01aug1995,8,8,1995,48
0,55.9,73.2,90.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep1995,9,9,1995,48
0,47.2,64.7,82.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01oct1995,10,10,1995,48
0,41.2,57,72.8,39.5984_-122.3922,39.5984,-122.3922,522,01nov1995,11,11,1995,48
5.37,39.7,48.5,57.3,39.5984_-122.3922,39.5984,-122.3922,522,01dec1995,12,12,1995,48
4.88,36.7,46.4,56,39.5984_-122.3922,39.5984,-122.3922,522,01jan1996,1,1,1996,48
5.81,42,51.4,60.8,39.5984_-122.3922,39.5984,-122.3922,522,01feb1996,2,2,1996,48
2.04,41.7,54.4,67.2,39.5984_-122.3922,39.5984,-122.3922,522,01mar1996,3,3,1996,48
1.24,44.1,58.2,72.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01apr1996,4,4,1996,48
2.02,50.7,65.2,79.7,39.5984_-122.3922,39.5984,-122.3922,522,01may1996,5,5,1996,48
.24,57.8,74.09999999999999,90.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun1996,6,6,1996,48
0,64.8,81.3,97.8,39.5984_-122.3922,39.5984,-122.3922,522,01jul1996,7,7,1996,48
0,61.7,79.7,97.7,39.5984_-122.3922,39.5984,-122.3922,522,01aug1996,8,8,1996,48
.13,56,72.40000000000001,88.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01sep1996,9,9,1996,48
1.73,49.2,63.6,78,39.5984_-122.3922,39.5984,-122.3922,522,01oct1996,10,10,1996,48
2.5,42.9,54.4,65.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01nov1996,11,11,1996,48
6.99,39.5,48,56.5,39.5984_-122.3922,39.5984,-122.3922,522,01dec1996,12,12,1996,48
6.88,38,46.4,54.8,39.5984_-122.3922,39.5984,-122.3922,522,01jan1997,1,1,1997,48
.33,38.7,51.1,63.5,39.5984_-122.3922,39.5984,-122.3922,522,01feb1997,2,2,1997,48
1.63,42.8,56.7,70.5,39.5984_-122.3922,39.5984,-122.3922,522,01mar1997,3,3,1997,48
.18,45.8,59.6,73.5,39.5984_-122.3922,39.5984,-122.3922,522,01apr1997,4,4,1997,48
.55,54.6,70.09999999999999,85.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01may1997,5,5,1997,48
.36,59.5,73.7,88,39.5984_-122.3922,39.5984,-122.3922,522,01jun1997,6,6,1997,48
.12,62.1,78.5,94.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jul1997,7,7,1997,48
.59,60.6,76,91.5,39.5984_-122.3922,39.5984,-122.3922,522,01aug1997,8,8,1997,48
.26,57.7,73.59999999999999,89.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep1997,9,9,1997,48
.65,48.6,62.7,76.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01oct1997,10,10,1997,48
5.93,45.2,54.4,63.6,39.5984_-122.3922,39.5984,-122.3922,522,01nov1997,11,11,1997,48
2.24,37.3,46.3,55.3,39.5984_-122.3922,39.5984,-122.3922,522,01dec1997,12,12,1997,48
7.61,41.5,47.4,53.4,39.5984_-122.3922,39.5984,-122.3922,522,01jan1998,1,1,1998,48
16.04,41.1,47.3,53.5,39.5984_-122.3922,39.5984,-122.3922,522,01feb1998,2,2,1998,48
3,42.3,53.4,64.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01mar1998,3,3,1998,48
2.63,44.2,55.3,66.3,39.5984_-122.3922,39.5984,-122.3922,522,01apr1998,4,4,1998,48
4.81,47.5,57.5,67.5,39.5984_-122.3922,39.5984,-122.3922,522,01may1998,5,5,1998,48
1.21,56.9,69.59999999999999,82.3,39.5984_-122.3922,39.5984,-122.3922,522,01jun1998,6,6,1998,48
0,63,78.5,94,39.5984_-122.3922,39.5984,-122.3922,522,01jul1998,7,7,1998,48
0,61.9,79.8,97.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01aug1998,8,8,1998,48
.08,59.4,74.7,89.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01sep1998,9,9,1998,48
1.11,47.6,61.9,76.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01oct1998,10,10,1998,48
2.7,41.8,51.5,61.2,39.5984_-122.3922,39.5984,-122.3922,522,01nov1998,11,11,1998,48
1.14,32.4,43.7,55.1,39.5984_-122.3922,39.5984,-122.3922,522,01dec1998,12,12,1998,48
.87,34.9,46.4,57.8,39.5984_-122.3922,39.5984,-122.3922,522,01jan1999,1,1,1999,48
3.39,36.6,46.2,55.8,39.5984_-122.3922,39.5984,-122.3922,522,01feb1999,2,2,1999,48
3.7,38.7,49.6,60.5,39.5984_-122.3922,39.5984,-122.3922,522,01mar1999,3,3,1999,48
1.2,42.5,57.1,71.7,39.5984_-122.3922,39.5984,-122.3922,522,01apr1999,4,4,1999,48
.05,49.2,64.90000000000001,80.7,39.5984_-122.3922,39.5984,-122.3922,522,01may1999,5,5,1999,48
1,56,71.3,86.5,39.5984_-122.3922,39.5984,-122.3922,522,01jun1999,6,6,1999,48
0,58,75.09999999999999,92.3,39.5984_-122.3922,39.5984,-122.3922,522,01jul1999,7,7,1999,48
.08,60.3,75.59999999999999,90.8,39.5984_-122.3922,39.5984,-122.3922,522,01aug1999,8,8,1999,48
0,59.5,75.90000000000001,92.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01sep1999,9,9,1999,48
.29,49.8,66.3,82.7,39.5984_-122.3922,39.5984,-122.3922,522,01oct1999,10,10,1999,48
2.66,44.2,54.7,65.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01nov1999,11,11,1999,48
.19,34.8,48,61.3,39.5984_-122.3922,39.5984,-122.3922,522,01dec1999,12,12,1999,48
4.69,37.1,46.7,56.2,39.5984_-122.3922,39.5984,-122.3922,522,01jan2000,1,1,2000,48
6.29,41.5,49.3,57.1,39.5984_-122.3922,39.5984,-122.3922,522,01feb2000,2,2,2000,48
2.03,41.7,53.5,65.3,39.5984_-122.3922,39.5984,-122.3922,522,01mar2000,3,3,2000,48
1.99,47.5,61.2,74.8,39.5984_-122.3922,39.5984,-122.3922,522,01apr2000,4,4,2000,48
1.74,52.6,66,79.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01may2000,5,5,2000,48
.41,60,75.40000000000001,90.7,39.5984_-122.3922,39.5984,-122.3922,522,01jun2000,6,6,2000,48
0,58.4,74.2,90,39.5984_-122.3922,39.5984,-122.3922,522,01jul2000,7,7,2000,48
0,59.7,76.7,93.8,39.5984_-122.3922,39.5984,-122.3922,522,01aug2000,8,8,2000,48
.35,56,72.2,88.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01sep2000,9,9,2000,48
2.09,49.6,62.7,75.8,39.5984_-122.3922,39.5984,-122.3922,522,01oct2000,10,10,2000,48
.57,37.7,48.6,59.4,39.5984_-122.3922,39.5984,-122.3922,522,01nov2000,11,11,2000,48
.29,36.7,48.2,59.6,39.5984_-122.3922,39.5984,-122.3922,522,01dec2000,12,12,2000,48
5.28,34.4,45.2,55.9,39.5984_-122.3922,39.5984,-122.3922,522,01jan2001,1,1,2001,48
4.18,38.1,47.3,56.6,39.5984_-122.3922,39.5984,-122.3922,522,01feb2001,2,2,2001,48
2.58,44.3,56.9,69.5,39.5984_-122.3922,39.5984,-122.3922,522,01mar2001,3,3,2001,48
.9,41.3,55.4,69.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01apr2001,4,4,2001,48
0,56.1,72.7,89.3,39.5984_-122.3922,39.5984,-122.3922,522,01may2001,5,5,2001,48
.57,58.6,74.40000000000001,90.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01jun2001,6,6,2001,48
0,60.7,77,93.3,39.5984_-122.3922,39.5984,-122.3922,522,01jul2001,7,7,2001,48
0,60.1,77.59999999999999,95,39.5984_-122.3922,39.5984,-122.3922,522,01aug2001,8,8,2001,48
.48,57.1,73.8,90.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep2001,9,9,2001,48
.9,52.1,67.5,82.8,39.5984_-122.3922,39.5984,-122.3922,522,01oct2001,10,10,2001,48
5.08,44.4,54,63.6,39.5984_-122.3922,39.5984,-122.3922,522,01nov2001,11,11,2001,48
6.22,40.1,46.6,53,39.5984_-122.3922,39.5984,-122.3922,522,01dec2001,12,12,2001,48
2.85,35.7,45.1,54.6,39.5984_-122.3922,39.5984,-122.3922,522,01jan2002,1,1,2002,48
.52,37.6,50,62.4,39.5984_-122.3922,39.5984,-122.3922,522,01feb2002,2,2,2002,48
.68,38.1,51.6,65,39.5984_-122.3922,39.5984,-122.3922,522,01mar2002,3,3,2002,48
.21,45.9,60.2,74.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01apr2002,4,4,2002,48
.96,50,64.40000000000001,78.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01may2002,5,5,2002,48
0,59.8,75.40000000000001,90.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun2002,6,6,2002,48
0,62.8,79.5,96.2,39.5984_-122.3922,39.5984,-122.3922,522,01jul2002,7,7,2002,48
0,59.8,76.8,93.8,39.5984_-122.3922,39.5984,-122.3922,522,01aug2002,8,8,2002,48
0,57.7,74.90000000000001,92.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01sep2002,9,9,2002,48
0,47.3,63.9,80.5,39.5984_-122.3922,39.5984,-122.3922,522,01oct2002,10,10,2002,48
1.71,42.1,55,67.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01nov2002,11,11,2002,48
10.58,39.1,47.5,56,39.5984_-122.3922,39.5984,-122.3922,522,01dec2002,12,12,2002,48
3.2,42.8,50.5,58.3,39.5984_-122.3922,39.5984,-122.3922,522,01jan2003,1,1,2003,48
1.83,37.9,49.3,60.8,39.5984_-122.3922,39.5984,-122.3922,522,01feb2003,2,2,2003,48
1.94,41.8,53.8,65.8,39.5984_-122.3922,39.5984,-122.3922,522,01mar2003,3,3,2003,48
2.49,40.8,52.4,64,39.5984_-122.3922,39.5984,-122.3922,522,01apr2003,4,4,2003,48
1.69,51.7,64.8,78,39.5984_-122.3922,39.5984,-122.3922,522,01may2003,5,5,2003,48
0,59.7,75.7,91.7,39.5984_-122.3922,39.5984,-122.3922,522,01jun2003,6,6,2003,48
.01,64.90000000000001,81.90000000000001,98.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jul2003,7,7,2003,48
.62,61.2,76.7,92.3,39.5984_-122.3922,39.5984,-122.3922,522,01aug2003,8,8,2003,48
.03,59.5,76.5,93.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep2003,9,9,2003,48
.16,53.5,69.59999999999999,85.8,39.5984_-122.3922,39.5984,-122.3922,522,01oct2003,10,10,2003,48
2.36,40.9,50,59.2,39.5984_-122.3922,39.5984,-122.3922,522,01nov2003,11,11,2003,48
8.210000000000001,38,46,54,39.5984_-122.3922,39.5984,-122.3922,522,01dec2003,12,12,2003,48
2.62,37.7,45.5,53.2,39.5984_-122.3922,39.5984,-122.3922,522,01jan2004,1,1,2004,48
6.16,39.7,48.7,57.6,39.5984_-122.3922,39.5984,-122.3922,522,01feb2004,2,2,2004,48
1.3,46.1,59.9,73.7,39.5984_-122.3922,39.5984,-122.3922,522,01mar2004,3,3,2004,48
.22,47.8,61.7,75.7,39.5984_-122.3922,39.5984,-122.3922,522,01apr2004,4,4,2004,48
.28,51.2,66.2,81.2,39.5984_-122.3922,39.5984,-122.3922,522,01may2004,5,5,2004,48
0,58.9,74.7,90.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun2004,6,6,2004,48
0,63.2,78.8,94.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jul2004,7,7,2004,48
0,60.8,77.40000000000001,94,39.5984_-122.3922,39.5984,-122.3922,522,01aug2004,8,8,2004,48
0,57.8,74.3,90.8,39.5984_-122.3922,39.5984,-122.3922,522,01sep2004,9,9,2004,48
2.89,50.7,63.3,75.8,39.5984_-122.3922,39.5984,-122.3922,522,01oct2004,10,10,2004,48
2.16,41.9,52.8,63.7,39.5984_-122.3922,39.5984,-122.3922,522,01nov2004,11,11,2004,48
6.69,38.8,48,57.3,39.5984_-122.3922,39.5984,-122.3922,522,01dec2004,12,12,2004,48
5.74,36.8,45.4,54,39.5984_-122.3922,39.5984,-122.3922,522,01jan2005,1,1,2005,48
3.48,42.5,52.4,62.3,39.5984_-122.3922,39.5984,-122.3922,522,01feb2005,2,2,2005,48
2.83,43.3,55.2,67.2,39.5984_-122.3922,39.5984,-122.3922,522,01mar2005,3,3,2005,48
1.06,43.8,57.2,70.5,39.5984_-122.3922,39.5984,-122.3922,522,01apr2005,4,4,2005,48
3.01,51.7,64.90000000000001,78.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01may2005,5,5,2005,48
.8,54.2,69.09999999999999,84,39.5984_-122.3922,39.5984,-122.3922,522,01jun2005,6,6,2005,48
0,65.3,82.59999999999999,99.8,39.5984_-122.3922,39.5984,-122.3922,522,01jul2005,7,7,2005,48
0,61.4,79.3,97.3,39.5984_-122.3922,39.5984,-122.3922,522,01aug2005,8,8,2005,48
.04,54.2,71.2,88.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01sep2005,9,9,2005,48
.36,50.1,64.8,79.5,39.5984_-122.3922,39.5984,-122.3922,522,01oct2005,10,10,2005,48
2.17,42.7,55.8,69,39.5984_-122.3922,39.5984,-122.3922,522,01nov2005,11,11,2005,48
9.08,39.8,48.3,56.8,39.5984_-122.3922,39.5984,-122.3922,522,01dec2005,12,12,2005,48
2.08,39.7,48.3,56.9,39.5984_-122.3922,39.5984,-122.3922,522,01jan2006,1,1,2006,48
2.7,38.3,51.4,64.59999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01feb2006,2,2,2006,48
5.4,37.6,46.7,55.9,39.5984_-122.3922,39.5984,-122.3922,522,01mar2006,3,3,2006,48
5.23,45.9,56.5,67.2,39.5984_-122.3922,39.5984,-122.3922,522,01apr2006,4,4,2006,48
1.06,54,69,84,39.5984_-122.3922,39.5984,-122.3922,522,01may2006,5,5,2006,48
.14,61.7,77.3,92.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01jun2006,6,6,2006,48
0,65.7,82.40000000000001,99.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01jul2006,7,7,2006,48
0,59.2,76.5,93.7,39.5984_-122.3922,39.5984,-122.3922,522,01aug2006,8,8,2006,48
0,55.5,73.7,91.90000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01sep2006,9,9,2006,48
.07,49.1,64.09999999999999,79.2,39.5984_-122.3922,39.5984,-122.3922,522,01oct2006,10,10,2006,48
1.11,43.3,52.9,62.6,39.5984_-122.3922,39.5984,-122.3922,522,01nov2006,11,11,2006,48
2.91,36.7,46.5,56.3,39.5984_-122.3922,39.5984,-122.3922,522,01dec2006,12,12,2006,48
.03,32.4,46.4,60.4,39.5984_-122.3922,39.5984,-122.3922,522,01jan2007,1,1,2007,48
3.47,39.7,50.3,60.8,39.5984_-122.3922,39.5984,-122.3922,522,01feb2007,2,2,2007,48
.12,44.2,58.3,72.3,39.5984_-122.3922,39.5984,-122.3922,522,01mar2007,3,3,2007,48
.84,45.9,60.6,75.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01apr2007,4,4,2007,48
.37,52.3,68.3,84.40000000000001,39.5984_-122.3922,39.5984,-122.3922,522,01may2007,5,5,2007,48
.08,58.1,74.59999999999999,91,39.5984_-122.3922,39.5984,-122.3922,522,01jun2007,6,6,2007,48
.22,61.7,78.2,94.7,39.5984_-122.3922,39.5984,-122.3922,522,01jul2007,7,7,2007,48
0,59.9,77.5,95,39.5984_-122.3922,39.5984,-122.3922,522,01aug2007,8,8,2007,48
.3,55.7,71.09999999999999,86.5,39.5984_-122.3922,39.5984,-122.3922,522,01sep2007,9,9,2007,48
.83,47,61,75,39.5984_-122.3922,39.5984,-122.3922,522,01oct2007,10,10,2007,48
.31,43.2,56.6,70.09999999999999,39.5984_-122.3922,39.5984,-122.3922,522,01nov2007,11,11,2007,48
2.09,35.7,44.9,54,39.5984_-122.3922,39.5984,-122.3922,522,01dec2007,12,12,2007,48
9.369999999999999,36.5,44.6,52.7,39.5984_-122.3922,39.5984,-122.3922,522,01jan2008,1,1,2008,48
3.28,38.3,49.6,60.9,39.5984_-122.3922,39.5984,-122.3922,522,01feb2008,2,2,2008,48
